folioviv,ubica_geo,clase_hog,tam_loc,est_socio,educa_jefe,sexo_jefe,edad_jefe,tot_integ,hombres,mujeres,mayores,menores,ing_cor,ingtrab,gasto_mon,alimentos,educa_espa,salud,transporte
0712577510,7110,2,3,1,3,1,42,3,1,2,2,1,19041.74,14287.49,12138.3,7032.72,1887.09,117.39,754.83
0712577511,7110,2,3,1,6,1,40,6,2,4,3,3,23544.63,19060.42,24530.24,16958.41,2309.29,391.3,1488.08
0712577512,7110,2,3,1,8,1,24,3,2,1,2,1,16119.2,14086.95,15741.32,6505.55,2495.15,293.47,992.06
0712577813,7110,2,3,1,1,1,52,4,2,2,4,0,21146.54,10867.86,15340.53,7797.04,1020.0,0.0,2280.0
0712577813,7110,2,3,1,6,1,31,4,2,2,2,2,8014.42,8014.42,8380.0,3715.6,1200.0,0.0,150.0
0712577813,7110,2,3,1,6,1,29,3,2,1,2,1,6571.46,2292.78,10605.35,5284.16,600.0,156.52,930.0
0712577814,7110,2,3,1,6,1,43,3,2,1,3,0,63516.39,59016.39,29998.4,10799.81,8100.0,0.0,2987.7
0712577815,7110,2,3,1,6,1,38,4,2,2,4,0,20685.22,14734.41,7563.99,4024.17,0.0,684.78,300.0
0712577816,7110,2,3,1,6,1,34,4,3,1,4,0,42678.67,39678.67,12500.69,7090.64,0.0,0.0,639.34
0712577817,7110,2,3,1,3,1,35,5,3,2,2,3,47321.99,39934.42,20461.39,9372.67,2506.95,156.52,1200.0
0712577818,7110,2,3,1,4,1,34,4,2,2,2,2,12485.47,9442.62,9368.42,5258.44,0.0,0.0,300.0
0712578801,7111,2,3,1,4,1,38,5,2,3,4,1,22691.79,15491.79,19612.73,7662.72,4200.0,0.0,1530.0
0712578802,7111,2,3,1,6,1,24,4,2,2,2,2,27177.45,16769.5,28856.12,8331.29,2154.59,146.73,600.0
0712578803,7111,1,3,1,1,2,63,1,0,1,1,0,9186.88,6786.88,6375.16,4242.75,0.0,19.56,257.14
0712578804,7111,2,3,1,4,1,34,4,3,1,2,2,33578.19,29719.65,25499.15,8524.14,4013.85,1046.72,1200.0
0712578805,7111,3,3,1,1,2,63,7,4,3,6,1,41467.85,39967.85,22218.62,6544.16,3924.59,381.51,1350.0
0712578806,7111,2,3,1,1,2,92,2,1,1,2,0,19154.74,8802.29,19583.84,10632.76,165.0,0.0,1585.7
0712579201,7118,3,3,1,4,1,42,8,2,6,6,2,25663.46,17078.23,14578.73,9424.2,1887.09,0.0,580.64
0712579202,7118,3,3,1,1,1,62,7,4,3,6,1,26155.76,23833.18,9963.74,4847.03,0.0,97.82,1161.29
0712579203,7118,3,3,1,4,1,50,5,2,3,5,0,16967.2,12449.66,22992.99,13229.88,348.38,875.53,2218.88
0712579204,7118,2,3,1,1,1,49,5,2,3,3,2,15234.45,13708.67,20661.28,17717.01,510.95,0.0,145.16
0712579205,7118,2,3,1,1,1,90,3,2,1,3,0,36091.69,16837.9,30860.51,22165.54,0.0,1124.99,0.0
0712579206,7118,1,3,1,1,1,64,1,1,0,1,0,23059.49,982.08,15516.84,7829.96,0.0,782.6,0.0
0712579407,7118,3,3,1,1,2,21,4,2,2,2,2,10766.86,0.0,5383.45,2969.95,0.0,0.0,580.64
0712579408,7118,2,3,1,4,2,30,5,1,4,3,2,18899.19,12164.66,25393.69,12792.74,4966.49,1565.21,580.64
0712579409,7118,2,3,1,1,1,67,3,2,1,3,0,35198.43,15847.82,10984.13,7804.25,0.0,0.0,0.0
0712579410,7118,2,3,1,4,1,29,4,2,2,2,2,22715.93,19812.71,10083.02,4499.95,508.05,1369.56,1161.29
0712579411,7118,1,3,1,3,1,70,1,1,0,1,0,17334.64,7078.69,7438.37,6235.67,0.0,127.17,0.0
0712579412,7118,2,3,1,1,1,37,3,2,1,3,0,14024.96,10424.34,8137.36,4114.25,1637.41,11.73,290.32
0712579713,7118,2,3,1,6,1,35,7,1,6,4,3,27909.83,17409.83,16955.07,14117.07,0.0,0.0,600.0
0712579714,7118,2,3,1,1,2,48,4,1,3,3,1,19756.71,18256.71,10143.3,6492.76,0.0,0.0,1500.0
0712579715,7118,2,3,1,3,1,69,2,1,1,2,0,12374.43,1844.26,7108.88,4769.94,0.0,586.94,0.0
0712579716,7118,2,3,1,1,1,59,3,2,1,3,0,13956.39,10956.39,10181.06,6737.06,0.0,0.0,600.0
0712579920,7118,3,3,1,1,2,48,4,0,4,3,1,24004.31,0.0,15360.45,4371.4,0.0,4813.03,2894.92
0712579921,7118,2,3,1,6,1,33,6,2,4,3,3,25406.09,23083.51,14883.66,8241.36,290.32,684.78,3280.63
0712579923,7118,2,3,1,5,1,36,4,1,3,4,0,22343.94,16537.49,16516.92,7637.04,580.64,0.0,4737.76
0712579924,7118,2,3,1,3,1,57,2,1,1,2,0,17440.29,15988.68,8715.61,5554.22,0.0,0.0,1542.84
0712580019,7124,1,3,1,4,1,54,1,1,0,1,0,30003.36,21700.56,8069.29,3214.25,750.0,136.95,435.48
0712580020,7124,2,3,1,4,1,63,4,1,3,3,1,28394.01,28394.01,41117.62,14219.87,5830.64,0.0,8129.03
0712580021,7124,2,3,1,3,2,47,3,1,2,3,0,32415.12,26608.67,23595.66,9437.05,2056.44,145.76,3877.86
0712580022,7124,2,3,1,3,1,37,3,2,1,2,1,18091.5,14673.91,8417.52,4088.48,0.0,420.64,514.28
0712580023,7124,2,3,1,6,1,68,2,1,1,2,0,13119.73,0.0,21268.1,10607.01,840.0,4206.51,3087.74
0712580301,7124,3,3,1,3,1,47,8,4,4,4,4,34321.15,32282.59,11301.86,4937.08,0.0,2147.26,1061.74
0712580302,7124,2,3,1,6,1,38,4,2,2,3,1,38511.9,32086.95,21673.2,8125.61,6065.79,0.0,2446.99
0712580303,7124,3,3,1,1,2,52,5,1,4,4,1,57742.3,27136.95,39038.23,7007.02,15993.54,1858.68,3844.67
0712580304,7124,2,3,1,1,2,45,3,1,2,3,0,32612.56,20543.47,23963.66,9925.66,8709.67,269.01,2123.48
0712580305,7124,2,3,1,10,2,26,3,0,3,2,1,72049.65,57717.38,40166.86,19941.25,4902.71,0.0,2840.17
0712580306,7124,3,3,1,4,1,64,4,2,2,4,0,42704.22,33994.55,17694.21,7977.77,600.0,782.6,1306.45
0712580607,7124,2,3,1,8,1,38,5,2,3,4,1,39786.87,27786.87,35520.89,16572.64,1110.0,12228.25,2100.0
0712580608,7124,2,3,1,6,2,32,3,0,3,1,2,36722.2,16475.4,26606.69,13705.51,3060.0,733.69,4842.82
0712580609,7124,1,3,1,6,1,52,1,1,0,1,0,28981.23,18909.83,19349.66,12445.57,780.0,2308.69,600.0
0712580611,7124,2,3,1,10,1,50,2,1,1,2,0,61817.21,49817.21,70217.63,21471.22,5890.32,10526.07,2982.07
0712580612,7124,2,3,1,4,2,23,2,1,1,1,1,32532.77,0.0,21516.69,11905.54,780.0,0.0,4628.55
0712580813,7124,1,3,1,7,1,22,1,1,0,1,0,24098.35,24098.35,22226.37,9475.6,3000.0,0.0,600.0
0712580814,7124,2,3,1,6,1,32,4,3,1,3,1,32067.63,20581.95,26779.51,17074.09,1260.0,538.03,2040.0
0712580816,7124,2,3,1,1,1,54,2,1,1,2,0,39503.58,32003.58,28256.84,11532.76,780.0,2210.85,1971.42
0712580817,7124,2,3,1,6,1,51,7,4,3,4,3,59163.91,54663.91,30151.33,16996.95,3930.0,0.0,1628.56
0712580818,7124,2,3,1,6,1,51,4,1,3,4,0,42256.42,28377.04,52282.09,20892.69,4800.0,4499.99,8571.42
0762581201,7003,2,4,1,1,2,38,2,0,2,2,0,23487.4,14241.75,16768.27,6634.21,2931.28,0.0,4446.07
0762581202,7003,2,4,1,3,1,34,4,2,2,2,2,26058.84,23736.26,11207.65,5348.51,885.47,0.0,3373.46
0762581203,7003,2,4,1,6,1,27,2,1,1,2,0,27422.08,23736.26,10595.49,5914.21,0.0,0.0,3500.67
0762581204,7003,3,4,1,3,2,33,5,1,4,5,0,43280.38,41538.45,63349.76,22602.69,8468.08,0.0,22265.16
0762581206,7003,2,4,1,8,2,34,3,0,3,2,1,20143.9,14241.75,20064.92,10703.36,914.5,2739.12,2861.6
0762581407,7003,2,4,1,9,1,40,4,3,1,2,2,27606.68,24727.95,26707.14,10015.6,5130.46,3678.23,3629.02
0762581409,7003,2,4,1,6,1,46,4,1,3,4,0,76514.85,74192.27,21546.96,9038.47,1524.18,489.11,4354.83
0762581410,7003,3,4,1,1,2,64,5,2,3,4,1,51454.28,48551.06,29588.53,17009.78,1193.21,48.91,4848.21
0762581411,7003,2,4,1,3,1,82,5,3,2,5,0,31578.42,8614.55,29775.47,13487.02,0.0,567.38,10392.68
0762581613,7003,3,4,1,3,1,81,6,3,3,6,0,62213.07,35606.53,26334.87,14322.71,0.0,948.9,4949.96
0762581614,7003,3,4,1,4,1,70,7,4,3,5,2,57673.74,14419.66,29324.57,11635.62,1650.0,176.08,10821.4
0762581615,7003,2,4,1,6,1,43,5,2,3,4,1,132398.33,117398.33,29501.5,18449.84,270.0,88.04,6150.0
0762581616,7003,2,4,1,8,1,25,3,2,1,2,1,33088.52,29188.52,25308.7,14174.72,2175.41,234.78,1650.0
0762581617,7003,2,4,1,10,1,45,5,2,3,5,0,59901.63,55401.63,29186.46,15113.36,1860.39,0.0,2978.57
0762581618,7003,1,4,1,8,2,50,1,0,1,1,0,11065.57,8065.57,9884.31,4506.36,0.0,1369.56,1500.0
0762581919,7003,1,4,1,1,1,60,1,1,0,1,0,14642.35,11739.13,11387.44,7971.34,0.0,0.0,0.0
0762581920,7003,3,4,1,1,1,61,3,1,2,3,0,21744.51,7102.16,21689.37,13229.86,978.26,0.0,2057.12
0762581921,7003,1,4,1,3,2,45,1,0,1,1,0,18398.87,15495.65,18387.99,10799.89,0.0,0.0,2057.12
0762581923,7003,2,4,1,3,1,40,4,1,3,4,0,42424.92,39521.7,27957.31,14554.16,2667.39,0.0,2903.22
0762581924,7003,2,4,1,8,1,27,3,1,2,2,1,31077.12,28173.9,33236.08,17562.77,0.0,0.0,5554.83
0762582201,7005,1,4,1,4,1,68,1,1,0,1,0,20260.49,2332.08,2497.33,1285.71,0.0,97.82,0.0
0762582202,7005,2,4,1,3,1,45,2,1,1,2,0,13532.83,7892.29,27626.57,15261.24,0.0,8315.21,1984.6
0762582203,7005,2,4,1,1,1,42,5,1,4,3,2,13568.05,7085.26,12794.32,11738.48,0.0,97.82,0.0
0762582204,7005,2,4,1,1,1,38,5,3,2,4,1,20460.03,15664.93,15384.3,6389.89,406.45,616.29,4047.03
0762582205,7005,2,4,1,4,1,37,6,3,3,5,1,9002.68,6759.87,3779.13,2699.94,0.0,58.69,0.0
0762582206,7005,2,4,1,3,1,58,5,2,3,4,1,36384.8,21978.77,27364.75,7547.06,15967.73,97.82,118.68
0762582407,7005,3,4,1,3,1,47,7,2,5,5,2,18587.69,16585.42,14912.8,8369.94,0.0,0.0,1770.96
0762582408,7005,2,4,1,3,1,46,2,1,1,2,0,9810.52,6295.1,15416.01,9025.59,0.0,0.0,900.0
0762582409,7005,2,4,1,5,1,27,3,1,2,2,1,7711.4,7421.08,13402.38,6569.89,0.0,0.0,3168.65
0762582410,7005,2,4,1,3,1,36,5,1,4,2,3,10963.97,7510.09,8054.31,6017.07,0.0,0.0,900.0
0762582411,7005,2,4,1,4,1,24,3,2,1,2,1,14325.38,11422.16,12981.81,9231.36,0.0,0.0,0.0
0762582412,7005,2,4,1,1,1,50,3,2,1,3,0,8229.84,2978.8,7849.82,3034.26,0.0,0.0,1345.16
0762582713,7005,2,4,1,7,1,39,5,4,1,4,1,25077.01,24477.01,10713.41,3651.39,293.47,0.0,737.7
0762582714,7005,2,4,1,1,1,61,2,1,1,2,0,6169.17,1767.54,6715.2,1761.4,0.0,1663.03,78.68
0762582717,7005,2,4,1,1,1,40,6,3,3,4,2,30109.17,28609.17,14415.43,4223.51,593.47,1863.57,2675.4
0762582718,7005,2,4,1,4,1,25,4,2,2,2,2,11123.59,8123.59,6471.1,1427.12,0.0,0.0,450.0
0762582919,7005,2,4,1,1,1,30,3,1,2,2,1,18018.73,11092.48,17350.21,10619.84,0.0,1409.62,0.0
0762582920,7005,2,4,1,3,1,33,3,1,2,2,1,16655.97,13517.6,19261.85,14129.9,977.46,517.48,0.0
0762582921,7005,2,4,1,3,1,33,7,3,4,4,3,27194.81,22363.02,7019.81,3439.21,342.39,39.13,97.82
0762582922,7005,2,4,1,4,1,40,4,2,2,2,2,20136.98,14330.53,20948.25,11609.91,534.88,396.18,2442.85
0762582923,7005,3,4,1,1,2,42,6,2,4,5,1,17349.92,11543.47,11925.34,6377.04,0.0,640.74,0.0
0762582924,7005,2,4,1,3,1,50,3,2,1,2,1,10665.71,4827.71,10544.05,6299.93,244.56,1222.82,0.0
0762583201,7015,3,4,1,6,1,55,5,2,3,4,1,26909.26,17299.77,12663.99,4962.77,0.0,1956.52,698.42
0762583203,7015,2,4,1,4,1,48,4,2,2,3,1,16348.81,13445.59,19019.18,12317.01,1030.63,381.51,1337.12
0762583204,7015,2,4,1,6,1,39,4,1,3,2,2,15082.41,15082.41,20414.94,11532.71,441.28,244.56,3059.96
0762583205,7015,3,4,1,4,1,50,5,4,1,5,0,32161.01,17376.92,24448.12,14541.23,755.47,596.72,3664.25
0762583206,7015,3,4,1,3,1,52,7,4,3,5,2,19927.32,18475.71,20640.2,7649.89,382.99,868.68,8137.71
0762583507,7015,3,4,1,3,1,46,5,1,4,4,1,29793.15,21998.63,18449.12,10439.82,0.0,323.78,2441.59
0762583509,7015,3,4,1,3,1,71,7,5,2,7,0,42643.09,16261.62,28289.23,13769.93,8985.45,0.0,2280.94
0762583510,7015,2,4,1,3,1,57,6,4,2,6,0,53015.58,44438.45,16554.06,7521.31,2020.18,107.6,2359.2
0762583511,7015,2,4,1,4,2,24,3,1,2,2,1,16690.1,16690.1,9457.81,5489.92,0.0,0.0,1040.32
0762583512,7015,3,4,1,8,1,47,6,3,3,4,2,66655.35,59365.74,30999.73,11391.29,2421.97,763.03,2850.9
0762583713,7015,2,4,1,3,1,70,2,1,1,2,0,42997.36,34046.55,17542.26,7328.42,0.0,4350.3,600.0
0762583714,7015,3,4,1,3,1,72,10,6,4,8,2,119182.35,88831.45,61852.24,36141.11,1979.34,3585.3,3899.9
0762583715,7015,2,4,1,11,1,48,4,2,2,4,0,98561.29,89610.48,54002.31,20159.83,2218.03,0.0,3713.01
0762583716,7015,2,4,1,8,1,19,3,1,2,2,1,25431.14,0.0,26543.17,16932.68,0.0,2527.81,2100.0
0762583717,7015,3,4,1,10,2,25,4,3,1,2,2,35926.22,0.0,37416.75,19414.03,4067.73,0.0,3248.52
0762583718,7015,2,4,1,3,1,42,5,3,2,4,1,28679.0,23810.15,38985.49,26254.09,4468.68,743.46,1319.96
0762583919,7015,3,4,1,3,1,74,6,3,3,4,2,68628.11,30570.64,66186.12,16714.16,7819.75,2396.71,12301.9
0762583920,7015,2,4,1,7,1,48,3,2,1,3,0,31564.05,25757.6,14289.89,6171.36,244.56,68.47,3109.95
0762583921,7015,2,4,1,4,1,62,2,1,1,2,0,39083.09,34728.26,17519.89,11558.45,0.0,322.82,2338.85
0762583922,7015,2,4,1,1,1,57,2,1,1,2,0,33671.1,26413.04,14256.45,7007.04,0.0,694.55,3287.33
0762583923,7015,2,4,1,3,1,68,4,2,2,3,1,36472.96,23818.69,28520.75,12445.63,1565.2,0.0,4426.91
0762583924,7015,3,4,1,6,1,45,8,3,5,6,2,63067.82,52874.98,45307.31,18385.63,2811.71,547.8,8764.43
0762584019,7017,2,4,2,6,2,35,3,1,2,3,0,27561.7,19369.56,12393.8,7868.49,1172.88,0.0,600.0
0762584020,7017,3,4,2,6,1,55,7,5,2,5,2,62518.4,55213.01,19857.46,10086.28,2511.27,88.04,3658.05
0762584021,7017,2,4,2,1,1,63,2,1,1,2,0,23478.26,23478.26,23863.67,10979.91,0.0,0.0,3152.06
0762584022,7017,1,4,2,1,1,76,1,1,0,1,0,24237.96,7410.32,15111.89,9449.91,0.0,19.56,1671.42
0762584023,7017,2,4,2,3,2,83,2,1,1,2,0,27442.88,14267.93,27994.57,19735.61,0.0,39.13,1901.61
0762584024,7017,3,4,2,6,1,48,7,1,6,5,2,50122.74,45767.91,20852.76,11635.62,293.47,1192.49,1545.61
0762584401,7017,3,4,2,1,1,69,5,3,2,4,1,23843.98,11768.47,26510.16,14451.26,807.0,4059.76,4780.62
0762584402,7017,2,4,2,8,2,32,4,1,3,1,3,9951.48,0.0,7152.54,5393.43,580.64,48.91,58.06
0762584403,7017,2,4,2,7,2,38,5,2,3,4,1,67826.45,64042.8,27552.37,14406.25,870.96,91.95,6153.94
0762584404,7017,1,4,2,1,2,83,1,0,1,1,0,10638.93,0.0,10340.94,7913.5,0.0,1478.12,0.0
0762584405,7017,2,4,2,3,1,86,3,3,0,3,0,20230.62,14973.26,25813.5,15042.78,810.0,688.69,8116.57
0762584406,7017,3,4,2,11,1,50,3,1,2,3,0,11415.62,2435.86,19037.16,12458.42,0.0,122.27,1180.64
0762584607,7017,3,4,2,4,1,55,7,3,4,5,2,32209.98,25642.6,27236.66,16366.92,0.0,39.13,1800.0
0762584608,7017,1,4,2,4,1,53,1,1,0,1,0,12525.62,675.73,3584.34,3342.78,0.0,19.56,0.0
0762584609,7017,3,4,2,3,1,77,3,1,2,3,0,12164.23,3262.61,22029.76,12895.52,771.0,0.0,2031.42
0762584610,7017,1,4,2,10,1,28,1,1,0,1,0,35409.83,35409.83,37443.85,13139.85,0.0,0.0,12064.28
0762584610,7017,5,4,2,8,1,20,2,2,0,2,0,60737.68,60737.68,35901.85,14142.74,2213.11,0.0,7071.38
0762584611,7017,2,4,2,6,1,34,4,3,1,2,2,31466.78,14754.09,26777.32,20596.94,300.0,19.56,900.0
0762584612,7017,2,4,2,6,1,57,2,1,1,2,0,51898.16,42319.65,17323.08,4994.93,0.0,0.0,4757.1
0762584813,7017,2,4,2,1,2,77,2,1,1,2,0,13318.73,0.0,8631.21,5734.21,0.0,449.0,0.0
0762584814,7017,3,4,2,6,2,60,2,0,2,1,1,12958.99,2213.11,17572.46,9173.4,300.0,0.0,5142.84
0762584815,7017,2,4,2,6,1,61,2,1,1,2,0,21053.55,18068.31,10677.37,6865.6,0.0,0.0,921.42
0762584816,7017,1,4,2,3,2,76,1,0,1,1,0,5188.51,0.0,16006.68,10542.67,0.0,440.21,0.0
0762584817,7017,3,4,2,3,1,78,5,2,3,4,1,40657.32,11847.53,29005.77,13949.81,1840.96,0.0,6111.42
0762584818,7017,2,4,2,8,1,38,4,3,1,2,2,18452.44,10426.22,19301.89,14033.38,0.0,410.86,150.0
0762585019,7017,2,4,1,3,1,39,5,3,2,3,2,51516.47,48032.6,49967.22,15196.93,1956.52,410.86,19669.42
0762585020,7017,3,4,1,1,1,62,4,2,2,4,0,24905.4,10100.54,19745.23,12901.91,0.0,1105.42,1028.56
0762585021,7017,2,4,1,3,1,45,2,2,0,2,0,41251.03,38347.81,25625.5,9745.54,750.0,0.0,1978.32
0762585022,7017,3,4,1,4,1,44,4,2,2,4,0,35949.46,24241.9,23401.0,15916.99,450.0,342.39,2608.74
0762585023,7017,2,4,1,3,1,54,6,1,5,5,1,80324.57,61383.88,35854.59,11275.48,0.0,0.0,13430.15
0762585024,7017,2,4,1,3,1,57,3,1,2,3,0,47913.97,45010.75,37775.46,12586.99,4354.83,0.0,12666.27
0762585401,7017,2,4,1,4,1,31,7,2,5,2,5,27164.08,21570.65,23551.65,13448.45,580.64,0.0,1161.28
0762585402,7017,2,4,1,4,1,59,2,1,1,2,0,29034.51,26131.29,14145.35,11417.07,0.0,0.0,1451.61
0762585403,7017,2,4,1,1,1,40,4,2,2,2,2,23202.12,17608.69,11796.42,7090.61,1317.8,0.0,2032.25
0762585404,7017,2,4,1,3,1,75,4,1,3,4,0,28269.86,20980.25,16454.03,12805.61,0.0,141.84,1596.76
0762585405,7017,2,4,1,6,1,34,5,2,3,2,3,42177.51,34263.57,28640.72,19259.76,1161.25,0.0,2351.61
0762585406,7017,2,4,1,6,2,32,3,1,2,2,1,35640.57,28350.96,18557.07,10581.26,1713.95,618.25,3048.37
0762585607,7017,2,4,1,6,1,34,4,1,3,2,2,25211.21,11803.27,15514.16,10954.12,782.6,0.0,747.88
0762585608,7017,2,4,1,4,1,64,3,2,1,3,0,55859.35,45413.1,30829.25,15743.45,0.0,0.0,12419.0
0762585609,7017,2,4,1,6,1,60,2,1,1,2,0,21261.35,17232.78,13727.03,7604.85,0.0,0.0,3639.34
0762585610,7017,2,4,1,6,1,49,4,2,2,3,1,45659.0,43470.48,13696.92,5001.38,147.54,0.0,4421.8
0762585611,7017,2,4,1,6,1,21,3,1,2,2,1,24399.74,15344.26,9682.62,6299.86,12.29,586.95,1154.26
0762585612,7017,3,4,1,4,1,57,6,5,1,5,1,62419.62,56493.4,27578.64,15222.66,234.78,0.0,4009.59
0762585813,7017,3,4,1,1,2,66,4,0,4,3,1,24026.54,13354.42,13397.59,8267.02,0.0,386.4,2036.56
0762585815,7017,2,4,1,9,1,59,4,1,3,3,1,23409.82,21909.82,16767.44,8742.73,1350.0,254.34,2357.14
0762585816,7017,1,4,1,1,1,68,1,1,0,1,0,6501.63,0.0,6617.18,5222.72,0.0,371.73,60.0
0762585817,7017,2,4,1,3,2,42,3,0,3,2,1,7834.42,6334.42,3876.77,2815.63,0.0,34.23,0.0
0762585818,7017,1,4,1,3,1,28,1,1,0,1,0,22633.55,1967.21,360.0,0.0,0.0,0.0,0.0
0762586301,7021,1,4,1,3,1,74,1,1,0,1,0,14984.73,6945.65,5140.88,3252.76,0.0,63.58,0.0
0762586302,7021,2,4,1,3,2,88,2,1,1,2,0,26971.36,13062.71,31243.16,17421.3,807.0,2318.46,5547.89
0762586303,7021,2,4,1,6,1,38,3,1,2,2,1,11066.7,7857.38,19929.42,13885.5,0.0,1261.94,804.6
0762586304,7021,3,4,1,3,1,78,3,2,1,3,0,15833.61,2201.08,26629.12,21291.25,0.0,136.94,3085.68
0762586305,7021,1,4,1,6,2,57,1,0,1,1,0,8091.77,3736.94,8480.03,6634.1,0.0,0.0,418.89
0762586306,7021,2,4,1,3,1,83,3,2,1,3,0,24572.53,13614.45,15352.7,12599.88,0.0,88.03,1103.56
0762586507,7021,1,4,1,3,1,67,1,1,0,1,0,26493.2,0.0,107.41,0.0,0.0,0.0,0.0
0762586508,7021,1,4,1,3,1,85,1,1,0,1,0,35896.95,18278.8,18501.6,13924.14,116.12,215.21,933.17
0762586509,7021,2,4,1,4,2,28,3,1,2,2,1,24753.14,10173.91,23760.69,17446.99,1705.74,136.95,2103.17
0762586510,7021,1,4,1,3,2,50,1,0,1,1,0,14728.18,117.39,16676.56,13615.59,44.02,0.0,514.28
0762586511,7021,2,4,1,1,2,56,2,1,1,2,0,28420.04,21130.43,17356.6,13512.74,0.0,19.56,1157.13
0762586713,7021,2,4,1,6,1,30,3,2,1,2,1,33044.94,23016.39,24621.93,12034.17,501.63,48.91,5142.84
0762586714,7021,2,4,1,1,1,66,2,1,1,2,0,26127.52,120.98,15964.87,7707.7,0.0,1379.33,300.0
0762586715,7021,2,4,1,1,1,58,4,2,2,4,0,31608.18,29508.18,18124.75,9199.15,348.0,198.58,2142.84
0762586716,7021,2,4,1,6,2,44,2,1,1,2,0,39963.2,34177.49,17395.22,7971.32,393.44,303.25,2991.42
0762586717,7021,2,4,1,3,1,43,5,2,3,3,2,24631.61,21245.9,15993.09,8614.15,322.82,227.92,3085.7
0762586718,7021,3,4,1,4,1,86,4,1,3,3,1,25411.44,8557.37,14107.98,7161.32,0.0,303.25,3085.68
0762586919,7021,2,4,1,3,1,56,3,2,1,2,1,16407.24,14955.63,17473.77,12137.05,0.0,0.0,2032.25
0762586920,7021,2,4,1,3,1,67,3,1,2,3,0,19323.29,8246.73,11663.17,8395.68,0.0,440.2,804.6
0762586921,7021,3,4,1,1,1,64,3,2,1,3,0,33530.34,20132.6,35917.82,20378.39,763.04,7679.33,3152.04
0762586922,7021,2,4,1,8,1,29,5,4,1,3,2,97040.09,78285.29,65708.85,10369.26,860.48,3306.5,23637.75
0762586923,7021,2,4,1,3,1,49,4,3,1,2,2,21408.12,19956.51,9025.22,6312.78,0.0,0.0,1028.56
0762587201,7023,1,4,1,4,2,21,1,0,1,1,0,15298.44,1812.83,5703.62,3689.95,0.0,0.0,578.57
0762587202,7023,2,4,1,4,1,38,6,3,3,3,3,21311.58,16516.48,12099.18,7624.26,98.9,322.82,578.57
0762587203,7023,2,4,1,4,2,32,3,0,3,2,1,8282.16,4648.35,9921.18,3522.81,373.34,1169.01,29.03
0762587204,7023,2,4,1,4,1,28,3,2,1,2,1,19253.8,17802.19,11215.65,7675.58,22.25,11.73,1451.61
0762587205,7023,2,4,1,3,1,66,3,2,1,3,0,33060.85,519.23,20850.63,13114.2,0.0,978.26,580.64
0762587206,7023,2,4,1,1,2,80,3,0,3,3,0,14493.76,3560.42,12797.02,10992.78,0.0,52.82,0.0
0762587407,7023,2,4,1,4,1,27,5,3,2,2,3,22046.02,19433.12,17080.38,6659.93,1771.45,0.0,1520.12
0762587408,7023,2,4,1,4,2,27,2,1,1,1,1,12440.93,2582.6,8386.09,6274.2,0.0,0.0,933.17
0762587409,7023,2,4,1,1,1,51,4,1,3,4,0,14124.84,8873.8,12250.84,8087.07,0.0,0.0,933.17
0762587410,7023,2,4,1,1,1,49,3,1,2,2,1,29317.22,23968.35,21198.99,10864.21,43.54,0.0,4578.77
0762587411,7023,2,4,1,1,1,65,4,1,3,4,0,15489.64,14038.03,8834.83,5708.52,0.0,0.0,1285.71
0762587412,7023,2,4,1,1,2,34,4,1,3,1,3,7999.64,5967.39,4073.15,2507.11,0.0,0.0,642.85
0762587613,7023,3,4,1,1,2,81,3,0,3,3,0,15988.41,522.29,5591.31,3342.81,0.0,0.0,300.0
0762587614,7023,3,4,1,1,1,50,8,5,3,5,3,35979.78,28721.29,16084.86,9321.34,0.0,0.0,600.0
0762587615,7023,3,4,1,3,1,40,5,3,2,4,1,1200.0,0.0,7535.55,5747.04,0.0,0.0,0.0
0762587616,7023,2,4,1,4,2,23,2,0,2,1,1,6750.34,0.0,8709.13,6145.64,0.0,0.0,300.0
0762587617,7023,3,4,1,1,2,53,5,2,3,4,1,21651.53,9576.37,15737.78,9334.22,0.0,0.0,600.0
0762587819,7023,2,4,1,4,1,31,4,3,1,2,2,24440.65,21440.65,9798.48,3728.5,0.0,215.21,600.0
0762587821,7023,2,4,1,1,2,36,7,1,6,3,4,17591.8,7967.21,19400.02,9089.91,75.0,195.65,2297.13
0762587822,7023,2,4,1,3,1,79,2,1,1,2,0,9734.87,147.54,13240.91,8987.07,0.0,0.0,0.0
0762587823,7023,1,4,1,1,2,79,1,0,1,1,0,12228.3,590.16,6913.23,5194.23,0.0,0.0,0.0
0762587824,7023,3,4,1,1,2,61,2,0,2,2,0,7522.61,1276.71,18971.25,14605.6,0.0,391.3,1328.56
0762588019,7023,2,4,1,4,1,26,4,3,1,2,2,11444.12,7438.68,13992.09,9424.2,0.0,0.0,1741.93
0762588020,7023,1,4,1,1,2,38,1,0,1,1,0,8647.68,4261.29,6066.59,4602.78,0.0,0.0,58.06
0762588021,7023,2,4,1,3,1,53,6,3,3,6,0,45846.82,41585.85,25112.22,9308.48,0.0,0.0,10858.04
0762588022,7023,2,4,1,4,1,47,4,3,1,3,1,15507.08,12206.24,18984.31,9192.76,0.0,0.0,3745.16
0762588023,7023,2,4,1,6,1,34,2,1,1,2,0,30496.49,28173.91,11352.85,5785.63,0.0,0.0,3143.75
0762588024,7023,3,4,1,3,1,52,7,4,3,5,2,17394.09,9782.6,16316.95,9655.6,0.0,0.0,4122.56
